slot_filler_id,score_pop,score_mainstream,score_niche,model_tier,source_prediction_count
12268,0.00011,0.003296,0.996594,niche,1
12269,0.164247,0.015356,0.820397,niche,1
12270,0.363904,0.079149,0.556947,niche,1
12271,0.111128,0.039305,0.849567,niche,1
12272,0.00296,0.4441,0.552941,niche,1
12273,0.010151,0.001918,0.987931,niche,1
12274,0.000824,0.017952,0.981223,niche,1
12275,0.005927,0.004694,0.989379,niche,1
12276,0.035047,0.413107,0.551846,niche,1
12277,0.000107,0.008426,0.991467,niche,1
12278,0.40744,0.003043,0.589518,niche,1
12279,0.002529,0.00749,0.989981,niche,1
12280,0.000188,0.010201,0.989612,niche,1
12281,0.000224,0.000822,0.998953,niche,1
12282,0.966195,0.001122,0.032683,pop,1
12283,0.208763,0.121067,0.670169,niche,1
12284,7.4e-05,0.003875,0.996051,niche,1
12285,9.6e-05,0.001883,0.998021,niche,1
12286,0.027193,0.005318,0.967489,niche,1
12287,0.000892,0.014491,0.984618,niche,1
12288,0.011146,0.016461,0.972392,niche,1
12289,0.007166,0.209782,0.783052,niche,1
12290,0.001395,0.003047,0.995558,niche,1
12291,0.339044,0.046426,0.61453,niche,1
12292,0.013051,0.097598,0.88935,niche,1
12293,0.017508,0.404745,0.577748,niche,1
12294,0.004419,0.481246,0.514335,niche,1
12295,0.031889,0.041019,0.927092,niche,1
12296,7.6e-05,0.00041,0.999513,niche,1
12297,0.033037,0.604662,0.362301,mainstream,1
12298,0.028483,0.002646,0.968871,niche,1
12299,0.011995,0.070118,0.917886,niche,1
12300,0.000735,0.000737,0.998528,niche,1
12301,0.006738,0.183807,0.809456,niche,1
12302,3.9e-05,0.001647,0.998314,niche,1
12303,0.000131,0.005032,0.994837,niche,1
12304,0.003355,0.004065,0.992579,niche,1
12305,0.026791,0.114787,0.858422,niche,1
12306,0.007076,0.560442,0.432482,mainstream,1
12307,0.000389,0.018976,0.980635,niche,1
12308,0.375793,0.010676,0.613531,niche,1
12309,0.014223,0.646397,0.33938,mainstream,1
12310,0.012646,0.028423,0.95893,niche,1
12311,0.000752,0.0146,0.984648,niche,1
12312,0.008086,0.010078,0.981836,niche,1
12313,5.6e-05,0.000885,0.999059,niche,1
12314,0.012607,0.289777,0.697615,niche,1
12315,0.007927,0.001279,0.990794,niche,1
12316,0.040055,0.104379,0.855565,niche,1
12317,0.000123,0.000849,0.999027,niche,1
12318,0.43921,0.231378,0.329412,pop,1
12319,0.005507,0.013124,0.981368,niche,1
12320,0.005049,0.117415,0.877537,niche,1
12321,0.022949,0.448744,0.528307,niche,1
12322,0.011733,0.026833,0.961434,niche,1
12323,0.006007,0.152469,0.841525,niche,1
12324,0.105918,0.272602,0.62148,niche,1
12325,0.000575,0.003129,0.996296,niche,1
12326,0.286582,0.465586,0.247832,mainstream,1
12327,0.027776,0.00108,0.971144,niche,1
12328,0.285267,0.581632,0.133101,mainstream,1
12329,0.007045,0.021906,0.971049,niche,1
12330,0.034451,0.074916,0.890634,niche,1
12331,0.025104,0.021159,0.953736,niche,1
12332,0.002793,0.001339,0.995868,niche,1
12333,0.000235,0.060352,0.939413,niche,1
12334,0.026033,0.833621,0.140346,mainstream,1
12335,0.003255,0.003015,0.99373,niche,1
12336,0.337494,0.01503,0.647475,niche,1
12337,0.601131,0.16041,0.238458,pop,1
12338,0.000981,0.001055,0.997965,niche,1
12339,0.000329,0.001742,0.997928,niche,1
12340,0.031632,0.584193,0.384175,mainstream,1
12341,0.005663,0.220268,0.774069,niche,1
12342,0.000621,0.082752,0.916626,niche,1
12343,0.039992,0.385496,0.574512,niche,1
12344,0.020577,0.17685,0.802573,niche,1
12345,0.155084,0.025857,0.819059,niche,1
12346,0.053024,0.179496,0.767481,niche,1
12347,0.012355,0.0348,0.952845,niche,1
12348,0.000804,0.020144,0.979051,niche,1
12349,0.004456,0.000511,0.995033,niche,1
12350,0.000473,0.00315,0.996377,niche,1
12351,0.001288,0.04696,0.951752,niche,1
12352,0.000455,0.002953,0.996593,niche,1
12353,0.640626,0.051702,0.307672,pop,1
12354,0.008592,0.399742,0.591665,niche,1
12355,0.005154,0.601624,0.393221,mainstream,1
12356,0.006295,0.004019,0.989686,niche,1
12357,0.19612,0.122801,0.681079,niche,1
12358,8.2e-05,0.003366,0.996552,niche,1
12359,0.048599,0.006577,0.944824,niche,1
12360,0.001086,0.472464,0.52645,niche,1
12361,0.058905,0.062085,0.87901,niche,1
12362,0.034085,0.072465,0.89345,niche,1
12363,0.010603,0.074365,0.915032,niche,1
12364,0.040266,0.814387,0.145346,mainstream,1
12365,0.000426,0.026873,0.972701,niche,1
12366,0.001876,0.806931,0.191193,mainstream,1
12367,0.013364,0.716318,0.270318,mainstream,1
12368,0.004828,0.862209,0.132963,mainstream,1
12369,0.171761,0.035052,0.793187,niche,1
12370,0.035347,0.94348,0.021172,mainstream,1
12371,0.000518,0.913424,0.086057,mainstream,1
12372,8.1e-05,0.005248,0.994671,niche,1
12373,0.088834,0.698511,0.212655,mainstream,1
12374,0.537154,0.270268,0.192578,pop,1
12375,0.071794,0.099474,0.828733,niche,1
12376,0.077423,0.730404,0.192172,mainstream,1
12377,0.27244,0.040477,0.687084,niche,1
12378,0.054728,0.010861,0.934411,niche,1
12379,0.648243,0.215593,0.136164,pop,1
12380,0.002129,0.08841,0.909461,niche,1
12381,0.001055,0.050157,0.948788,niche,1
12382,0.098125,0.005048,0.896827,niche,1
12383,0.00063,0.000592,0.998778,niche,1
12384,0.05314,0.171765,0.775096,niche,1
12385,0.013577,0.793477,0.192946,mainstream,1
12386,0.003973,0.962669,0.033358,mainstream,1
12387,0.005465,0.889974,0.104561,mainstream,1
12388,0.002708,0.014486,0.982807,niche,1
12389,0.025466,0.644918,0.329616,mainstream,1
12390,0.015267,0.26198,0.722753,niche,1
12391,0.059052,0.88056,0.060387,mainstream,1
12392,0.894079,0.03759,0.068331,pop,1
12393,0.406751,0.452021,0.141228,mainstream,1
12394,0.000565,0.043755,0.95568,niche,1
12395,0.000154,0.005698,0.994148,niche,1
12396,0.005203,0.040572,0.954225,niche,1
12397,0.016222,0.048482,0.935296,niche,1
12398,0.001079,0.326586,0.672335,niche,1
12399,0.000274,0.539914,0.459812,mainstream,1
12400,0.105875,0.313734,0.580391,niche,1
12401,0.739222,0.165649,0.095129,pop,1
12402,0.002244,0.727581,0.270175,mainstream,1
12403,0.010912,0.093125,0.895964,niche,1
12404,0.009784,0.7288,0.261416,mainstream,1
12405,0.003495,0.656649,0.339856,mainstream,1
12406,0.084493,0.227175,0.688332,niche,1
12407,0.00948,0.311807,0.678713,niche,1
12408,0.018872,0.12838,0.852749,niche,1
12409,0.196146,0.083148,0.720706,niche,1
12410,0.007891,0.107941,0.884168,niche,1
12411,0.052734,0.580235,0.367031,mainstream,1
12412,0.002523,0.068699,0.928777,niche,1
12413,0.06215,0.015631,0.922219,niche,1
12414,0.959097,0.012254,0.028649,pop,1
12415,0.052191,0.172976,0.774834,niche,1
12416,0.00565,0.955921,0.038429,mainstream,1
12417,0.001528,0.041628,0.956844,niche,1
12418,0.006928,0.284871,0.708201,niche,1
12419,0.003167,0.270699,0.726134,niche,1
12420,0.04292,0.477532,0.479548,niche,1
12421,0.00466,0.833707,0.161633,mainstream,1
12422,0.041526,0.393845,0.564628,niche,1
12423,0.044726,0.016611,0.938662,niche,1
12424,0.17561,0.028567,0.795823,niche,1
12425,0.001359,0.01972,0.978922,niche,1
12426,0.001266,0.077129,0.921604,niche,1
12427,0.01361,0.207153,0.779236,niche,1
12428,0.085996,0.007583,0.906422,niche,1
12429,0.000459,0.006017,0.993524,niche,1
12430,0.019503,0.905038,0.075459,mainstream,1
12431,0.000128,0.00535,0.994522,niche,1
12432,0.00477,0.715275,0.279955,mainstream,1
12433,0.000904,0.024214,0.974882,niche,1
12434,0.040156,0.02143,0.938414,niche,1
12435,0.625155,0.304527,0.070318,pop,1
12436,0.000996,0.140919,0.858085,niche,1
12437,0.006624,0.241569,0.751808,niche,1
12438,2.9e-05,0.002865,0.997106,niche,1
12439,0.000403,0.450283,0.549314,niche,1
12440,0.00962,0.43762,0.55276,niche,1
12441,0.011008,0.74037,0.248622,mainstream,1
12442,0.010037,0.003648,0.986315,niche,1
12443,0.135418,0.79349,0.071092,mainstream,1
12444,0.001016,0.001191,0.997793,niche,1
12445,6.9e-05,0.008048,0.991883,niche,1
12446,0.061067,0.309202,0.629732,niche,1
12447,0.118304,0.128676,0.753019,niche,1
12448,0.001701,0.243068,0.755231,niche,1
12449,0.006653,0.099455,0.893892,niche,1
12450,0.042753,0.147737,0.80951,niche,1
12451,0.000521,0.120692,0.878787,niche,1
12452,0.02119,0.183826,0.794984,niche,1
12453,0.007748,0.000895,0.991357,niche,1
12454,4.6e-05,0.030583,0.969371,niche,1
12455,0.0001,0.001403,0.998497,niche,1
12456,0.185496,0.579675,0.234829,mainstream,1
12457,0.009297,0.0278,0.962903,niche,1
12458,0.053357,0.286117,0.660526,niche,1
12459,0.172335,0.458248,0.369417,mainstream,1
12460,0.000659,0.034635,0.964706,niche,1
12461,0.001325,0.002823,0.995852,niche,1
12462,0.407191,0.047839,0.54497,niche,1
12463,0.029459,0.324922,0.645619,niche,1
12464,0.000682,0.009545,0.989773,niche,1
12465,0.026728,0.472204,0.501068,niche,1
12466,0.000702,0.947617,0.051681,mainstream,1
12467,0.938825,0.01467,0.046505,pop,1
12468,0.063101,0.710057,0.226842,mainstream,1
12469,0.004974,0.104585,0.890441,niche,1
12470,0.000714,0.009452,0.989834,niche,1
12471,0.972676,0.01722,0.010104,pop,1
12472,0.004638,0.846455,0.148907,mainstream,1
12473,0.00202,0.873336,0.124644,mainstream,1
12474,8.2e-05,0.001658,0.998259,niche,1
12475,0.007993,0.438758,0.553249,niche,1
12476,0.008311,0.138782,0.852907,niche,1
12477,0.000455,0.187599,0.811946,niche,1
12478,0.006109,0.08828,0.905612,niche,1
12479,0.015851,0.055137,0.929013,niche,1
12480,0.000973,0.401663,0.597364,niche,1
12481,0.011333,0.104746,0.883921,niche,1
12482,0.002493,0.789315,0.208192,mainstream,1
12483,0.152713,0.058793,0.788494,niche,1
12484,0.001824,0.572217,0.425958,mainstream,1
12485,0.595005,0.184646,0.22035,pop,1
12486,0.037069,0.838948,0.123983,mainstream,1
12487,0.091991,0.279671,0.628338,niche,1
12488,0.003685,0.007146,0.989169,niche,1
12489,0.520679,0.025147,0.454174,pop,1
12490,0.006203,0.886365,0.107432,mainstream,1
12491,0.00059,0.015314,0.984096,niche,1
12492,0.002166,0.815442,0.182392,mainstream,1
12493,0.011762,0.822816,0.165422,mainstream,1
12494,0.039164,0.868531,0.092305,mainstream,1
12495,0.14747,0.245963,0.606567,niche,1
12496,1.6e-05,0.000686,0.999298,niche,1
12497,0.001324,0.003539,0.995136,niche,1
12498,0.95253,0.033835,0.013635,pop,1
12499,0.005622,0.319234,0.675144,niche,1
12500,0.030901,0.496437,0.472662,mainstream,1
12501,0.027533,0.078502,0.893965,niche,1
12502,0.945007,0.037112,0.017882,pop,1
12503,0.002345,0.025019,0.972636,niche,1
12504,0.008965,0.126486,0.864549,niche,1
12505,0.00041,0.015755,0.983835,niche,1
12506,0.010707,0.603661,0.385632,mainstream,1
12507,0.049499,0.016676,0.933826,niche,1
12508,0.00536,0.06678,0.92786,niche,1
12509,0.005758,0.068393,0.925849,niche,1
12510,0.09621,0.232328,0.671462,niche,1
12511,0.077552,0.214927,0.707521,niche,1
12512,0.000115,0.002466,0.997419,niche,1
12513,0.02548,0.044232,0.930287,niche,1
12514,0.000773,0.00206,0.997167,niche,1
12515,0.002127,0.970601,0.027272,mainstream,1
12516,0.004952,0.859296,0.135752,mainstream,1
12517,0.33342,0.050643,0.615937,niche,1
12518,0.263286,0.575219,0.161495,mainstream,1
12519,0.013641,0.969885,0.016474,mainstream,1
12520,0.000196,0.051183,0.948621,niche,1
12521,0.00031,0.000246,0.999443,niche,1
12522,0.001369,0.001687,0.996944,niche,1
12523,0.003989,0.076717,0.919294,niche,1
12524,2.5e-05,0.001539,0.998436,niche,1
12525,0.009598,0.048015,0.942387,niche,1
12526,0.009741,0.1083,0.881959,niche,1
12527,0.156955,0.119316,0.723729,niche,1
12528,0.002055,0.016674,0.981271,niche,1
12529,0.000632,0.00324,0.996128,niche,1
12530,0.014093,0.012767,0.97314,niche,1
12531,0.003855,0.618662,0.377483,mainstream,1
12532,0.001797,0.017825,0.980378,niche,1
12533,0.006019,0.541357,0.452624,mainstream,1
12534,0.005208,0.012867,0.981925,niche,1
12535,0.000975,0.101257,0.897768,niche,1
12536,0.082576,0.491859,0.425565,mainstream,1
12537,0.083497,0.057011,0.859492,niche,1
12538,7.4e-05,0.003972,0.995954,niche,1
12539,0.031005,0.417261,0.551735,niche,1
12540,0.002544,0.027023,0.970432,niche,1
12541,0.002292,0.01406,0.983648,niche,1
12542,0.400808,0.351703,0.247488,pop,1
12543,0.00013,0.01977,0.9801,niche,1
12544,0.002088,0.032798,0.965113,niche,1
12545,0.150289,0.451756,0.397955,mainstream,1
12546,0.000322,0.00525,0.994429,niche,1
12547,0.032852,0.716119,0.251029,mainstream,1
12548,8.7e-05,0.005479,0.994434,niche,1
12549,0.001763,0.052276,0.945961,niche,1
12550,0.045078,0.075987,0.878935,niche,1
12551,0.000734,0.009992,0.989274,niche,1
12552,0.989718,0.008382,0.0019,pop,1
12553,0.011012,0.021065,0.967923,niche,1
12554,3.9e-05,0.000368,0.999594,niche,1
12555,0.000996,0.0023,0.996704,niche,1
12556,0.018475,0.005291,0.976235,niche,1
12557,0.772313,0.027694,0.199992,pop,1
12558,0.02662,0.038807,0.934573,niche,1
12559,0.760602,0.035448,0.20395,pop,1
12560,0.000532,0.32491,0.674558,niche,1
12561,0.009725,0.007315,0.982961,niche,1
12562,0.006709,0.658976,0.334315,mainstream,1
12563,0.062944,0.025636,0.911421,niche,1
12564,0.005489,0.960988,0.033523,mainstream,1
12565,0.010775,0.891981,0.097243,mainstream,1
12566,0.002634,0.984041,0.013324,mainstream,1
12567,0.003231,0.960261,0.036508,mainstream,1
12568,0.027726,0.854028,0.118246,mainstream,1
12569,0.00711,0.108354,0.884535,niche,1
12570,0.028298,0.048932,0.922771,niche,1
12571,0.370532,0.328346,0.301122,pop,1
12572,0.017116,0.283425,0.699459,niche,1
12573,0.002876,0.04223,0.954895,niche,1
12574,0.003449,0.120019,0.876531,niche,1
12575,0.013277,0.957105,0.029618,mainstream,1
12576,0.398327,0.016238,0.585434,niche,1
12577,0.002284,0.082301,0.915415,niche,1
12578,0.003782,0.435763,0.560455,niche,1
12579,0.017136,0.015554,0.96731,niche,1
12580,0.000901,0.122174,0.876925,niche,1
12581,0.01027,0.023758,0.965972,niche,1
12582,0.000726,0.039391,0.959883,niche,1
12583,0.096212,0.144544,0.759244,niche,1
12584,0.450614,0.362503,0.186883,pop,1
12585,0.078004,0.399769,0.522227,niche,1
12586,0.000464,0.373138,0.626398,niche,1
12587,0.017595,0.243185,0.73922,niche,1
12588,0.07504,0.869875,0.055085,mainstream,1
12589,0.000899,0.000637,0.998464,niche,1
12590,0.028055,0.299617,0.672328,niche,1
12591,0.002667,0.003965,0.993367,niche,1
12592,0.253374,0.540581,0.206046,mainstream,1
12593,0.030827,0.943141,0.026032,mainstream,1
12594,0.002062,0.300422,0.697516,niche,1
12595,0.009532,0.074495,0.915973,niche,1
12596,0.08745,0.056572,0.855978,niche,1
12597,0.007498,0.509855,0.482647,mainstream,1
12598,0.007663,0.223479,0.768858,niche,1
12599,0.000165,0.011812,0.988023,niche,1
12600,0.069135,0.524733,0.406132,mainstream,1
12601,0.000201,0.001043,0.998756,niche,1
12602,0.001636,0.125338,0.873026,niche,1
12603,0.003283,0.175583,0.821134,niche,1
12604,0.994919,0.00482,0.000261,pop,1
12605,0.004222,0.044201,0.951577,niche,1
12606,0.002466,0.012166,0.985368,niche,1
12607,0.001115,0.133403,0.865481,niche,1
12608,0.000332,0.001694,0.997974,niche,1
12609,0.00192,0.024471,0.973609,niche,1
12610,0.001155,0.329633,0.669212,niche,1
12611,8.1e-05,0.013014,0.986905,niche,1
12612,0.00787,0.619895,0.372235,mainstream,1
12613,0.001145,0.329319,0.669536,niche,1
12614,0.009506,0.153533,0.836961,niche,1
12615,0.010645,0.746565,0.242791,mainstream,1
12616,0.003483,0.070463,0.926055,niche,1
12617,0.085409,0.115347,0.799245,niche,1
12618,0.003279,0.060091,0.936629,niche,1
12619,0.000137,0.000679,0.999184,niche,1
12620,0.071178,0.567933,0.360889,mainstream,1
12621,0.00216,0.007631,0.990209,niche,1
12622,0.014615,0.184735,0.80065,niche,1
12623,0.000393,0.010542,0.989065,niche,1
12624,0.005633,0.010536,0.983831,niche,1
12625,0.966738,0.006007,0.027256,pop,1
12626,0.001232,0.098747,0.900021,niche,1
12627,0.00316,0.207013,0.789827,niche,1
12628,0.457022,0.418647,0.124332,pop,1
12629,0.007033,0.566065,0.426902,mainstream,1
12630,0.171322,0.317442,0.511235,niche,1
12631,0.196289,0.562132,0.241579,mainstream,1
12632,0.000798,0.933161,0.06604,mainstream,1
12633,0.052841,0.011422,0.935736,niche,1
12634,0.008631,0.007907,0.983462,niche,1
12635,0.971117,0.01592,0.012962,pop,1
12636,0.019466,0.863613,0.116921,mainstream,1
12637,0.00093,0.036168,0.962902,niche,1
12638,0.003556,0.035934,0.96051,niche,1
12639,0.003515,0.821016,0.175469,mainstream,1
12640,0.923608,0.021061,0.055331,pop,1
12641,0.504634,0.392879,0.102486,pop,1
12642,0.093949,0.496643,0.409408,mainstream,1
12643,0.064128,0.073993,0.861879,niche,1
12644,0.988319,0.008476,0.003205,pop,1
12645,0.000328,0.152871,0.846801,niche,1
12646,0.364013,0.333378,0.302609,pop,1
12647,0.00029,0.019693,0.980017,niche,1
12648,0.000138,0.056481,0.94338,niche,1
12649,0.000874,0.195564,0.803562,niche,1
12650,0.085285,0.148147,0.766568,niche,1
12651,0.062185,0.384385,0.55343,niche,1
12652,0.031155,0.049982,0.918863,niche,1
12653,0.009457,0.270843,0.7197,niche,1
12654,0.004631,0.058011,0.937358,niche,1
12655,0.002483,0.006954,0.990564,niche,1
12656,0.000814,0.14462,0.854566,niche,1
12657,0.030842,0.011537,0.957621,niche,1
12658,0.06721,0.263581,0.669208,niche,1
12659,0.000181,0.001935,0.997883,niche,1
12660,0.034924,0.212544,0.752532,niche,1
12661,0.016551,0.041066,0.942383,niche,1
12662,0.028767,0.908954,0.062279,mainstream,1
12663,0.008584,0.510797,0.48062,mainstream,1
12664,0.016592,0.124824,0.858584,niche,1
12665,0.000617,0.008226,0.991157,niche,1
12666,0.038829,0.812896,0.148276,mainstream,1
12667,2.7e-05,0.001085,0.998888,niche,1
12668,0.018861,0.083029,0.898111,niche,1
12669,0.109035,0.488279,0.402686,mainstream,1
12670,0.000141,0.001579,0.99828,niche,1
12671,0.002389,0.063414,0.934197,niche,1
12672,0.012068,0.016608,0.971325,niche,1
12673,0.018268,0.006766,0.974966,niche,1
12674,0.983293,0.006993,0.009714,pop,1
12675,0.961531,0.028045,0.010423,pop,1
12676,0.14705,0.126043,0.726907,niche,1
12677,0.258418,0.465407,0.276175,mainstream,1
12678,0.000947,0.669572,0.329481,mainstream,1
12679,0.092567,0.53446,0.372973,mainstream,1
12680,0.003062,0.11593,0.881008,niche,1
12681,0.008735,0.006792,0.984473,niche,1
12682,0.020169,0.027096,0.952736,niche,1
12683,0.001805,0.974448,0.023747,mainstream,1
12684,0.007873,0.00312,0.989007,niche,1
12685,0.020703,0.059993,0.919304,niche,1
12686,0.008433,0.026889,0.964679,niche,1
12687,0.170627,0.276297,0.553076,niche,1
12688,0.170054,0.291496,0.53845,niche,1
12689,0.001131,0.944514,0.054355,mainstream,1
12690,0.876747,0.106865,0.016388,pop,1
12691,0.000599,0.037367,0.962035,niche,1
12692,0.20169,0.489589,0.30872,mainstream,1
12693,0.000995,0.066081,0.932924,niche,1
12694,0.040252,0.407602,0.552146,niche,1
12695,0.038665,0.572269,0.389066,mainstream,1
12696,0.002298,0.005868,0.991835,niche,1
12697,0.000537,0.001233,0.99823,niche,1
12698,0.001455,0.837242,0.161303,mainstream,1
12699,0.355686,0.10038,0.543934,niche,1
12700,0.011091,0.101438,0.887471,niche,1
12701,0.260317,0.606066,0.133617,mainstream,1
12702,0.201581,0.473891,0.324527,mainstream,1
12703,0.114381,0.579977,0.305643,mainstream,1
12704,0.02159,0.746852,0.231559,mainstream,1
12705,0.72085,0.036521,0.242629,pop,1
12706,0.0005,0.433662,0.565838,niche,1
12707,0.052951,0.531577,0.415472,mainstream,1
12708,8.1e-05,0.00768,0.992239,niche,1
12709,0.00442,0.90748,0.088101,mainstream,1
12710,0.951847,0.024132,0.024022,pop,1
12711,0.00522,0.002569,0.992211,niche,1
12712,0.014147,0.007648,0.978205,niche,1
12713,5.4e-05,0.005732,0.994213,niche,1
12714,0.01699,0.912848,0.070163,mainstream,1
12715,0.0078,0.097202,0.894997,niche,1
12716,0.00483,0.0861,0.90907,niche,1
12717,0.019382,0.90565,0.074968,mainstream,1
12718,0.039484,0.096074,0.864443,niche,1
12719,0.011147,0.104751,0.884103,niche,1
12720,0.034269,0.942074,0.023657,mainstream,1
12721,0.001451,0.001817,0.996732,niche,1
12722,0.982351,0.015761,0.001888,pop,1
12723,0.140545,0.206291,0.653164,niche,1
12724,0.008182,0.831401,0.160417,mainstream,1
12725,0.001632,0.379504,0.618863,niche,1
12726,7.7e-05,0.013159,0.986764,niche,1
12727,0.001452,0.141803,0.856745,niche,1
12728,0.00699,0.004363,0.988647,niche,1
12729,0.000602,0.007911,0.991488,niche,1
12730,0.016445,0.822552,0.161004,mainstream,1
12731,0.289158,0.163573,0.547269,niche,1
12732,0.214714,0.769423,0.015863,mainstream,1
12733,0.014546,0.055715,0.92974,niche,1
12734,0.002573,0.039993,0.957434,niche,1
12735,0.977491,0.011555,0.010953,pop,1
12736,0.00384,0.967383,0.028777,mainstream,1
12737,0.361376,0.5633,0.075324,mainstream,1
12738,0.991709,0.000719,0.007572,pop,1
12739,0.004343,0.231328,0.764329,niche,1
12740,0.008217,0.969839,0.021944,mainstream,1
12741,0.001849,0.657534,0.340617,mainstream,1
12742,0.000642,0.002419,0.996939,niche,1
12743,0.003791,0.805481,0.190728,mainstream,1
12744,0.993763,0.005385,0.000853,pop,1
12745,0.017941,0.048015,0.934044,niche,1
12746,0.00846,0.924661,0.066879,mainstream,1
12747,0.015133,0.801693,0.183175,mainstream,1
12748,8.5e-05,0.008374,0.991541,niche,1
12749,0.004954,0.029797,0.965249,niche,1
12750,0.000276,0.013417,0.986307,niche,1
12751,0.079607,0.694733,0.225661,mainstream,1
12752,0.004371,0.267219,0.72841,niche,1
12753,0.04163,0.113121,0.845248,niche,1
12754,0.096693,0.216099,0.687208,niche,1
12755,0.06822,0.087591,0.844189,niche,1
12756,0.303857,0.36482,0.331324,mainstream,1
12757,0.001575,0.867978,0.130447,mainstream,1
12758,0.057142,0.822249,0.120609,mainstream,1
12759,0.044491,0.65903,0.296479,mainstream,1
12760,0.075815,0.210341,0.713844,niche,1
12761,0.002012,0.07668,0.921308,niche,1
12762,0.000145,0.000181,0.999674,niche,1
12763,0.009853,0.322753,0.667393,niche,1
12764,0.001598,0.004641,0.993761,niche,1
12765,0.247783,0.046596,0.705621,niche,1
12766,0.001816,0.48653,0.511654,niche,1
12767,9.9e-05,0.001072,0.998829,niche,1
12768,0.034679,0.754982,0.210339,mainstream,1
12769,0.929351,0.044819,0.02583,pop,1
12770,0.070123,0.035438,0.89444,niche,1
12771,0.067191,0.125144,0.807665,niche,1
12772,0.185871,0.250281,0.563848,niche,1
12773,0.000239,0.001784,0.997976,niche,1
12774,0.002828,0.971784,0.025388,mainstream,1
12775,0.016557,0.956835,0.026609,mainstream,1
12776,0.398836,0.262004,0.33916,pop,1
12777,0.001762,0.13159,0.866648,niche,1
12778,0.002721,0.168008,0.829271,niche,1
12779,0.000233,0.038249,0.961518,niche,1
12780,0.006071,0.046463,0.947466,niche,1
12781,5.2e-05,0.002854,0.997094,niche,1
12782,0.034446,0.136271,0.829282,niche,1
12783,0.110421,0.034866,0.854713,niche,1
12784,0.000441,0.014455,0.985103,niche,1
12785,0.000134,0.000546,0.999319,niche,1
12786,0.141419,0.729462,0.129119,mainstream,1
12787,0.042263,0.305877,0.651861,niche,1
12788,0.010254,0.083824,0.905922,niche,1
12789,0.008643,0.058372,0.932985,niche,1
12790,0.000174,0.035056,0.96477,niche,1
12791,0.00319,0.311796,0.685014,niche,1
12792,0.000393,0.012649,0.986958,niche,1
12793,0.097305,0.592352,0.310343,mainstream,1
12794,0.015352,0.090451,0.894198,niche,1
12795,0.000557,0.003028,0.996415,niche,1
12796,0.016253,0.654466,0.329281,mainstream,1
12797,0.369011,0.30888,0.322109,pop,1
12798,5e-06,0.003266,0.99673,niche,1
12799,0.025163,0.673878,0.30096,mainstream,1
12800,0.040595,0.596849,0.362556,mainstream,1
12801,0.000692,0.945985,0.053323,mainstream,1
12802,0.160063,0.132733,0.707204,niche,1
12803,0.021627,0.020922,0.957451,niche,1
12804,0.037006,0.03433,0.928664,niche,1
12805,0.878042,0.091746,0.030211,pop,1
12806,0.000654,0.041342,0.958004,niche,1
12807,0.474567,0.278919,0.246514,pop,1
12808,0.004778,0.047931,0.947291,niche,1
12809,0.054707,0.773762,0.171531,mainstream,1
12810,0.002055,0.168336,0.829609,niche,1
12811,3.7e-05,0.002892,0.997071,niche,1
12812,0.004339,0.05268,0.942981,niche,1
12813,0.779184,0.001725,0.219091,pop,1
12814,0.039008,0.43169,0.529303,niche,1
12815,0.010815,0.011094,0.978092,niche,1
12816,0.000374,0.049638,0.949988,niche,1
12817,0.006389,0.021499,0.972112,niche,1
12818,0.005079,0.088992,0.905928,niche,1
12819,0.002815,0.032941,0.964244,niche,1
12820,0.00029,5.4e-05,0.999657,niche,1
12821,0.004962,0.679072,0.315966,mainstream,1
12822,0.007474,0.03172,0.960805,niche,1
12823,0.000709,0.001017,0.998273,niche,1
12824,0.000719,0.001565,0.997716,niche,1
12825,0.010419,0.72333,0.266251,mainstream,1
12826,0.00303,0.008046,0.988924,niche,1
12827,0.002286,0.001202,0.996512,niche,1
12828,0.025637,0.302758,0.671605,niche,1
12829,0.006591,0.027073,0.966336,niche,1
12830,0.178,0.064661,0.757338,niche,1
12831,0.010655,0.209846,0.779499,niche,1
12832,0.00024,0.000262,0.999497,niche,1
12833,1.8e-05,0.000722,0.99926,niche,1
12834,0.005196,0.565767,0.429037,mainstream,1
12835,0.003851,0.003262,0.992887,niche,1
12836,0.000235,0.001127,0.998638,niche,1
12837,3e-06,0.000103,0.999894,niche,1
12838,0.021329,0.016483,0.962187,niche,1
12839,0.003564,0.00528,0.991156,niche,1
12840,2.4e-05,0.000524,0.999452,niche,1
12841,0.00026,0.003169,0.996571,niche,1
12842,0.000131,0.000652,0.999217,niche,1
12843,0.109598,0.704501,0.185901,mainstream,1
12844,2.3e-05,0.00252,0.997457,niche,1
12845,0.001206,0.007406,0.991388,niche,1
12846,3.2e-05,3.9e-05,0.999929,niche,1
12847,0.000178,0.000101,0.999721,niche,1
12848,0.000397,0.00387,0.995733,niche,1
12849,0.000464,0.002973,0.996563,niche,1
12850,0.005148,0.0106,0.984252,niche,1
12851,0.008446,0.005799,0.985755,niche,1
12852,0.001264,0.00037,0.998366,niche,1
12853,7e-06,0.000223,0.99977,niche,1
12854,0.00036,0.001074,0.998566,niche,1
12855,0.00809,0.002634,0.989276,niche,1
12856,0.006942,0.074669,0.918389,niche,1
12857,0.000517,0.011355,0.988128,niche,1
12858,0.013573,0.047108,0.939319,niche,1
12859,0.007371,0.046753,0.945876,niche,1
12860,1.1e-05,6.9e-05,0.999919,niche,1
